Customer_ID,First_Name,Last_Name,Email,Phone,Gender,DOB,Address,City,State,Country,Postal_Code,Registration_Date,Customer_Segment
CUST123036,Ryan,Long,margaret45@example.net,937-330-5916x8135,Other,1966-06-07,"099 Eduardo Forest Apt. 640, Christopherchester, GA 79668",North Michaelbury,Ohio,Algeria,87338,2023-03-31,Corporate
CUST113817,Jerome,Nixon,benjaminbright@example.com,(631)387-1906x80043,Male,1977-12-25,"PSC 3098, Box 0007, APO AP 81170",North Maryside,Vermont,Namibia,76075,2022-12-05,Corporate
CUST785296,Jill,Hernandez,thompsontimothy@example.org,868-333-4241x92072,Female,1985-06-28,"USCGC Robles, FPO AE 32691",Philiptown,Nevada,Antigua and Barbuda,63544,2024-07-05,SMB
CUST969623,Suzanne,Short,clintonpaul@example.org,+1-566-596-9625x815,Other,2002-03-06,"550 Alexander Summit Suite 286, South Alejandro, ME 95895",Port Jessica,Illinois,Anguilla,27499,2022-10-20,SMB
CUST538111,Kelsey,Dudley,bergyolanda@example.com,(667)742-2882,Other,2002-03-17,"657 Travis Ridge, East Joannhaven, MN 90110",New Gregoryport,Montana,Sierra Leone,97457,2022-12-10,SMB
CUST553683,Kathleen,Jackson,catherine20@example.org,671.385.8911x80819,Female,2006-08-24,"9678 Frazier Spring, Thorntonmouth, DE 58563",West Karen,Minnesota,Grenada,54448,2024-03-28,Retail
CUST582149,Ronald,Perez,robinsonmanuel@example.com,(826)405-9625,Female,1993-07-29,"603 King Ramp, Michaelfort, IL 28356",Lake Joelchester,Colorado,Central African Republic,63634,2022-12-18,Corporate
CUST935732,Heather,Mcdonald,shermanmaria@example.org,001-828-241-2526x378,Other,1976-10-13,"4754 Lauren Land, Samuelville, AR 23293",East Veronica,Oklahoma,South Africa,77631,2022-12-26,Retail
CUST368362,Edward,Marshall,kthomas@example.com,5139560638,Female,1967-01-17,"1185 Payne Prairie Suite 858, Port Jessica, MS 47059",Stevenmouth,South Dakota,Burkina Faso,12324,2022-04-06,SMB
CUST266457,Michelle,Rodriguez,brian20@example.net,743.567.2905x578,Female,1957-02-26,"19187 Lauren Terrace Apt. 429, South Michelleview, AL 32744",Schultzhaven,South Carolina,Congo,04027,2025-03-27,Retail
CUST233627,Matthew,Cook,kodom@example.org,811.769.3058,Other,2004-09-20,"98454 Conrad Vista, South Brett, IA 13878",Larsenborough,Alabama,Gambia,40341,2021-08-07,SMB
CUST841315,Jacob,Flores,armstrongdavid@example.org,001-229-642-6073,Other,1982-05-09,"870 Thomas Center, Port Christopher, VA 95965",Michaelmouth,New Jersey,Philippines,19903,2023-01-05,Corporate
CUST234087,Brittany,Morris,monique74@example.com,628.402.1206,Female,2006-01-16,"68369 Allen Plaza Apt. 911, Martinezside, PR 17953",Port Shirley,California,Madagascar,89778,2021-04-07,SMB
CUST615465,Robert,Vaughan,mullinsdavid@example.net,001-317-663-2024x22656,Female,1995-11-07,"908 Jesse Stravenue Suite 522, Pearsonfort, NC 70731",North Rebeccabury,North Carolina,Macao,03468,2022-11-26,Corporate
CUST168076,Joseph,Baker,amyhall@example.com,207.849.2765x36658,Other,1965-08-11,"4298 Stephen Plains, Jamesport, SC 40139",Lake Christopherfort,Arkansas,Cayman Islands,92876,2025-01-24,SMB
CUST050619,Julian,Frank,connorwang@example.com,(325)793-1862,Female,1989-10-10,"9200 Linda Falls Suite 933, Nolanmouth, WA 58273",Doughertyside,Nebraska,Saint Pierre and Miquelon,92180,2023-05-09,Corporate
CUST843742,Keith,Lewis,bmontgomery@example.com,001-547-605-5435x52335,Female,1998-11-07,"Unit 4611 Box 7016, DPO AE 75616",Lake Cynthiaville,Georgia,Serbia,51467,2023-01-03,SMB
CUST093229,Sarah,Rogers,fmorris@example.org,+1-642-402-8729,Other,1961-10-19,"32347 Walker Cliff Suite 018, West Caitlyn, PW 89415",Port Rebeccamouth,Wyoming,Sierra Leone,81298,2025-05-09,SMB
CUST195054,Ashley,Jackson,gutierrezjennifer@example.org,245.271.8031x3423,Other,1997-04-02,"670 Barbara Mill Apt. 782, Estradastad, CT 76494",Vegaborough,New York,French Southern Territories,65144,2022-01-07,Corporate
CUST535035,Rachel,Ford,clarkjonathan@example.org,+1-998-353-1167x772,Male,2006-10-05,"186 Reyes Island, Greenmouth, NJ 41743",Leahchester,Kentucky,Saint Pierre and Miquelon,86181,2025-02-21,Corporate
CUST375710,Susan,Hamilton,mdennis@example.com,800-710-5450,Female,1994-06-23,"PSC 0539, Box 3000, APO AP 82843",Erinberg,Arkansas,Kenya,29963,2020-08-16,SMB
CUST374885,Kimberly,Crawford,rcollins@example.com,(849)256-6270,Female,1996-03-05,"PSC 8578, Box 6769, APO AE 10962",Beckychester,South Carolina,Kyrgyz Republic,59051,2024-06-11,Corporate
CUST287848,Kim,Galvan,zhawkins@example.com,+1-708-538-6591x4535,Other,1974-10-29,"1163 Joseph Corners, Robertoburgh, NY 91794",Port Donna,Alaska,Philippines,36624,2023-05-01,Corporate
CUST944509,Madeline,Hawkins,michael92@example.net,221.742.3207,Female,1996-11-16,"227 Meyers Course Suite 355, New Nicholasbury, NJ 93161",East Vanessaside,Missouri,Thailand,42842,2020-10-05,SMB
CUST973785,Thomas,Dunn,villegasjesse@example.net,+1-661-201-0398x3068,Male,2005-02-19,"6060 Wagner Orchard Suite 733, Port Richard, FL 32599",East Barbaraview,Arizona,Cuba,80906,2024-10-09,SMB
CUST329502,Benjamin,Jefferson,dthomas@example.org,490.545.5497x1424,Other,1990-08-06,"259 Robertson Shoals, Howardburgh, SD 30582",North Travis,Nevada,Senegal,84180,2023-01-13,SMB
CUST903759,Charles,Mccoy,gwarren@example.org,(308)861-2673,Other,1969-07-26,"USS Downs, FPO AP 76772",Acevedoborough,Missouri,Kazakhstan,15652,2024-01-23,Corporate
CUST356377,Michael,Ray,brucegary@example.org,2656572872,Female,1966-08-30,"3611 Aaron Plaza Suite 870, Lake Mary, LA 13261",West Matthewton,Hawaii,Swaziland,29554,2025-03-31,SMB
CUST067122,Aaron,Hill,michellewise@example.net,+1-916-501-9991x1541,Male,1989-10-27,"901 Jacqueline Tunnel, Port William, IN 60067",Christinetown,Rhode Island,Mauritius,50986,2020-10-10,Corporate
CUST954459,Jennifer,Foster,bflynn@example.com,(823)387-8274x32068,Male,1963-04-05,"265 Pamela Locks, Terrymouth, FL 89958",North Linda,Ohio,Korea,16149,2024-10-17,Retail
CUST750029,Sarah,Smith,pgross@example.net,(269)773-3140,Male,1978-05-07,"027 Linda Junction Suite 639, Berryshire, AZ 28599",North Jasmine,South Dakota,Georgia,79105,2022-03-04,Corporate
CUST884575,Kimberly,Krause,shannondyer@example.com,587-796-6984,Other,1994-04-02,"39316 Burgess Corner Suite 042, Isaiahton, ND 68973",West Alexanderport,Indiana,United States of America,90664,2022-08-21,SMB
CUST653293,Rachel,Hughes,michaelroberts@example.com,+1-397-351-6132x6571,Female,2000-02-08,"5658 Rose Club Apt. 435, West Lawrence, ND 48406",Port Johnberg,Georgia,Turkmenistan,02147,2023-06-01,SMB
CUST928853,Rebecca,Hill,angela40@example.com,711.523.0964,Female,1973-04-23,"1560 Williams Road Suite 495, Josephside, HI 47745",West Sonya,Missouri,Niue,98389,2025-05-06,Corporate
CUST675843,Kelli,Woods,melissaoliver@example.com,480.736.9631x354,Male,1971-06-21,"82222 Russell Turnpike Suite 008, Nicolebury, WV 04966",Newmanchester,New York,South Georgia and the South Sandwich Islands,67151,2023-11-06,SMB
CUST648206,Evan,Holland,wmorgan@example.org,(911)451-1827x204,Other,1973-01-29,"97448 Payne Curve Apt. 866, Conleymouth, CO 73098",Port Amy,Oklahoma,Lithuania,43028,2020-06-04,Corporate
CUST912592,Gabriella,Roberts,ronald08@example.net,001-489-310-2853,Other,1972-01-02,"830 Meyer Trail, Aaronville, FL 94906",South Ashley,Montana,Saint Lucia,67167,2022-03-12,Retail
CUST046891,Sarah,Myers,caseylarsen@example.org,001-730-959-5047x5390,Female,1964-03-20,"71111 Robert Course Apt. 883, West Anthony, KS 20633",New Lukeshire,Oregon,Mozambique,45553,2020-08-24,SMB
CUST688188,Christina,Williams,christopherrodriguez@example.org,816-264-9803,Male,1985-08-12,"37787 Cindy Hollow Suite 260, Jessicaport, VA 77556",Clarkview,Rhode Island,Guernsey,79149,2020-05-15,Corporate
CUST570935,Jeffrey,Davis,angelica50@example.org,+1-767-659-7752x13406,Female,2000-01-07,"514 Aaron Lock Apt. 317, Jasonport, MN 00554",Parksberg,Tennessee,Bahamas,94175,2023-02-03,Retail
CUST640342,Michael,Hayden,nancy73@example.org,561-255-4086x3454,Other,1971-09-12,"PSC 5721, Box 5630, APO AA 57283",New Annport,Nebraska,Malaysia,47042,2023-12-18,SMB
CUST476019,Melanie,Rogers,nlivingston@example.org,7087246699,Female,1995-01-21,"2598 Becker Orchard Apt. 693, North Terribury, NY 92030",West Andre,Missouri,Nauru,31308,2021-08-27,Retail
CUST679194,Steven,Monroe,toni29@example.org,454.367.5190,Female,1958-10-27,"Unit 8235 Box 4044, DPO AA 58826",Haroldbury,Virginia,Iceland,68224,2020-08-29,SMB
CUST864161,Evan,Porter,soniaramirez@example.org,491.589.1703x11615,Other,1977-08-13,"87284 Taylor Corner, New Stephanie, MD 69707",New Amyburgh,West Virginia,China,68045,2022-06-25,Corporate
CUST329038,Vanessa,Carroll,alexandriabrown@example.org,+1-634-458-6973x7124,Other,1970-08-17,"737 Ashley Manor Suite 400, Micheleberg, PA 69958",Williamsburgh,New York,Pakistan,68972,2020-10-10,Retail
CUST392233,April,Anderson,alexandra13@example.com,8825216986,Male,1994-10-17,"Unit 3720 Box 4883, DPO AP 12588",Rogersport,Arkansas,Algeria,37116,2023-07-04,Corporate
CUST926711,Jeffrey,Phillips,yjackson@example.com,001-463-220-5346x662,Female,1999-06-03,"24345 Cohen Heights, Seanview, WY 40595",Richardberg,Montana,Romania,71442,2023-03-27,Retail
CUST137149,Natasha,Bradley,sheltonclaudia@example.org,724-207-1205x666,Female,1969-12-12,"09335 Joshua Burgs Apt. 757, North Briana, TN 64614",Lynnview,Arizona,Qatar,97634,2025-04-26,Retail
CUST823816,Joseph,Hunt,zmartin@example.com,+1-462-631-0875x42110,Female,1967-03-19,"637 Myers Ridge Apt. 634, West Heather, NY 03462",New Paulside,Tennessee,Brazil,86101,2024-04-29,Retail
CUST717554,Shane,Murillo,justingarcia@example.net,272.516.0528,Female,1976-11-06,"6888 Fitzgerald Tunnel Apt. 147, West Michael, KS 43836",West Danielton,Indiana,Andorra,30225,2021-04-21,Retail
CUST557654,Francis,Rivers,heather99@example.com,+1-247-586-5775,Male,1981-10-22,"197 Maldonado Unions, West Thomas, IA 23857",North Adrianside,Utah,Croatia,58027,2021-10-27,SMB
CUST178029,Samantha,Caldwell,mendozabrianna@example.com,7733223377,Other,1975-10-06,"Unit 1067 Box 3522, DPO AA 30142",Emilyton,Tennessee,Singapore,42864,2021-09-05,Retail
CUST453620,Michael,Allen,johnsonoscar@example.org,(615)883-8365,Other,2002-08-22,"2047 Flores Street, Dustinhaven, IA 85573",South Amyside,Montana,Hungary,55814,2021-09-12,SMB
CUST398255,Maria,Shaw,alyssaadkins@example.com,+1-261-479-3594x239,Female,1995-09-12,"0375 Graham Creek Suite 331, Howellmouth, MH 46468",South Aaronport,Mississippi,Sri Lanka,85069,2022-11-28,Corporate
CUST449512,Brittany,Valdez,lhoward@example.net,001-476-295-7533,Female,2003-04-16,"2051 Obrien Park Suite 956, North Brendanton, MH 36041",Maldonadoport,New Hampshire,Czech Republic,76834,2021-04-21,Corporate
CUST406627,Monica,Smith,priceheather@example.org,001-573-236-7093,Female,1955-06-03,"USS Martin, FPO AP 31889",South Davidfort,Wyoming,Cook Islands,33642,2024-02-11,SMB
CUST033447,Jillian,Riddle,samuelwolfe@example.net,001-367-365-5760x08830,Male,1982-02-18,"7002 Ricardo Mews, West Brandon, GA 70260",West Carla,Wyoming,Fiji,52524,2023-06-13,SMB
CUST629964,Cassandra,Kirk,leahheath@example.com,500-845-5114,Male,1960-02-13,"52578 Shannon Parkways Apt. 095, North Erika, ME 27483",South Erichaven,Pennsylvania,British Indian Ocean Territory (Chagos Archipelago),06058,2021-05-08,Corporate
CUST297474,Annette,Jones,moorematthew@example.com,+1-599-372-7927,Male,1986-08-27,"53263 Burton Run, Dustinhaven, WY 50699",Westport,Montana,Saint Pierre and Miquelon,21919,2021-11-17,Retail
CUST194974,Nicholas,Moore,dawn19@example.org,(609)500-4396,Female,1958-05-31,"97039 Jason Ville Apt. 013, Nancyhaven, IL 67317",North Brandishire,Nevada,Gabon,08957,2023-08-18,Retail
CUST985423,Deborah,Chavez,adamandrade@example.com,930-868-7074x713,Male,1956-07-04,"94813 Mckenzie Route, West Ashleyview, NC 55239",Rodriguezborough,South Carolina,Samoa,34447,2023-10-09,SMB
CUST145675,Frank,Schneider,youngtravis@example.net,5458547443,Female,1999-09-04,"1155 Eric Keys Suite 455, East Donnaberg, WV 58218",Thorntonview,Tennessee,Sao Tome and Principe,70662,2022-03-07,SMB
CUST110354,Lisa,Dennis,garrettmisty@example.com,582-258-7441x768,Female,1958-12-07,"PSC 8330, Box 1508, APO AA 02851",Howardport,Maine,Saint Martin,63411,2022-06-24,Retail
CUST272195,Brian,Dudley,rnguyen@example.com,990-373-6716x872,Male,1985-04-25,"PSC 7224, Box 0485, APO AE 57744",Amyville,Wisconsin,Guadeloupe,53777,2020-05-15,SMB
CUST129949,Sandra,Garrett,leonardmadison@example.org,8748841197,Male,1983-05-07,"Unit 4677 Box 6834, DPO AP 57307",Port Jimview,Illinois,Afghanistan,29394,2020-09-02,SMB
CUST065746,Gregory,Hogan,williamsnathan@example.org,+1-629-662-5542x3486,Male,1960-07-28,"447 Jones Burgs Suite 602, Dennisport, MA 16200",Shellymouth,Arizona,Barbados,56205,2024-12-20,SMB
CUST335168,Jacob,Johnson,xray@example.org,001-731-704-7765x524,Male,1974-04-26,"40909 David Lock Apt. 926, Calderonfort, AZ 96959",Frederickhaven,Arizona,Faroe Islands,29693,2021-01-22,Retail
CUST154314,Ian,Wong,mmorris@example.net,792.334.8597x40243,Female,1990-10-10,"77139 Amanda Plains Suite 723, Port Rhondahaven, PW 83355",Downsberg,Alabama,South Georgia and the South Sandwich Islands,14967,2023-02-09,Retail
CUST788986,Cheyenne,Anthony,gpage@example.net,(767)407-8699x0152,Male,1987-04-09,"675 Lauren Gardens Suite 246, Jenningstown, MN 81398",Keithhaven,Massachusetts,Palau,43923,2020-08-06,Corporate
CUST857009,Frank,Kelley,calhouncharles@example.org,468-661-4757,Other,1969-04-15,"456 Rachel Parkways Suite 687, Mclaughlinside, CA 91966",Hernandezmouth,North Carolina,Maldives,10704,2025-03-16,Corporate
CUST843789,Vanessa,Lawson,owensdaniel@example.net,878.632.7407,Female,1983-07-15,"8134 Carmen Trafficway, Antoniotown, VA 29906",Lake Brian,Iowa,Kenya,18951,2023-03-26,SMB
CUST914248,Catherine,Lee,qbrooks@example.org,374-833-0614x18028,Female,1967-06-03,"753 Jackson Roads, South Cheryltown, MP 80029",Johaven,Hawaii,Guadeloupe,07960,2024-10-06,Retail
CUST452231,Patty,Klein,jle@example.com,612.446.9658,Female,2004-01-14,"Unit 1556 Box 5497, DPO AA 25250",Port Darrell,Ohio,Yemen,98792,2020-11-15,Corporate
CUST478647,Linda,Watson,houselisa@example.net,312-406-0665,Other,1982-05-11,"294 Susan Mountain Apt. 934, North Brianfort, ID 39328",North Trevor,Arizona,Fiji,63873,2021-04-29,SMB
CUST074603,Lauren,Henderson,arnoldchristopher@example.com,352.638.3859x818,Other,2004-09-22,"707 Wright Roads, North Diane, ME 06616",Port Kevinland,Idaho,Belgium,61010,2022-12-25,Corporate
CUST034758,Dwayne,Thompson,matthewkane@example.net,001-514-663-9615x1250,Male,1960-06-20,"78732 Garrison Burgs Apt. 124, West Dawnland, PW 51104",Youngview,Connecticut,Andorra,34225,2021-12-19,SMB
CUST822298,Herbert,Alvarado,carmenwright@example.org,823-774-1736x682,Male,1956-09-11,"57803 Hansen Shore Apt. 124, Guerraburgh, KS 98094",New Joshua,Washington,Somalia,73082,2024-09-07,Corporate
CUST533490,George,Gordon,dakotalewis@example.com,(242)607-8352,Male,1955-01-03,"USCGC Davis, FPO AE 14507",New Ariana,New Mexico,Christmas Island,53499,2024-08-25,Corporate
CUST491611,Jenna,Wright,travisjennifer@example.org,+1-386-936-6584x04986,Female,1963-11-04,"8941 Richard Inlet Suite 200, Guzmanport, NC 86701",Riddlefort,Illinois,Colombia,10898,2023-01-10,SMB
CUST032490,Curtis,Hanson,allisoncurtis@example.net,+1-491-999-6189,Other,1964-04-30,"USCGC Jones, FPO AE 89092",Jenniferland,Nevada,British Virgin Islands,95869,2024-05-29,Retail
CUST863950,Rebecca,Price,tammy88@example.net,(272)928-7989x33072,Female,1995-08-02,"440 Green Brook, Maryland, VI 57303",Adamtown,Louisiana,Ireland,57120,2023-04-06,SMB
CUST594502,Harold,Torres,thomas10@example.org,(736)788-3380,Female,1959-02-12,"6595 Jason Flats, Tashaport, NM 20365",East Wayneburgh,New Jersey,Grenada,07189,2020-12-14,Retail
CUST164331,Steven,Reynolds,lisanelson@example.com,(969)564-0776x14448,Female,1958-01-24,"02544 Webb Motorway Suite 243, North Jeffreyborough, AK 09143",Port Kevin,Texas,Saint Pierre and Miquelon,49750,2022-01-08,Corporate
CUST608902,Walter,Logan,mcruz@example.net,380-857-2753x04803,Male,1958-05-18,"2949 Lopez Villages Suite 664, Jacksonstad, MD 32308",New Hollyland,Georgia,Martinique,19206,2022-12-03,Corporate
CUST333707,Scott,Tapia,baileyannette@example.com,+1-632-851-6436x73568,Female,2000-06-23,"57971 Susan Avenue, Randyton, IN 94103",Raymondhaven,New Jersey,Isle of Man,84635,2023-11-12,SMB
CUST207553,Justin,Wells,kimperez@example.com,7586838683,Female,2003-09-29,"971 Michele Fall, Michaelfurt, NV 70204",Sandraborough,Georgia,Peru,70889,2023-01-02,Retail
CUST896456,Gary,Turner,ihancock@example.net,764.375.6744x66866,Other,1966-02-17,"3669 Lane Junctions Suite 657, Alexandraside, WA 37436",East Kaitlin,North Carolina,Andorra,70599,2023-12-09,SMB
CUST924739,Katherine,Johnson,jose34@example.net,+1-807-904-2323x3154,Female,2003-12-07,"USNV Reilly, FPO AA 86835",West Alyssa,Indiana,Cayman Islands,07979,2023-07-18,Retail
CUST712950,Lindsey,Lawrence,wongandrew@example.com,9236669332,Male,1956-10-22,"0584 Walter Trail Suite 004, Victoriaville, WI 51284",Williamfort,Nevada,Nigeria,38757,2021-06-24,Retail
CUST257567,Sharon,Strickland,lesliemarks@example.org,001-483-632-0359x4193,Male,1994-10-10,"3696 Hill Ports Apt. 503, New Luis, IN 02243",Port Amy,Massachusetts,Somalia,81344,2021-02-19,SMB
CUST817244,Paul,Powell,christopher09@example.com,(651)712-8450,Male,2005-07-07,"105 Taylor Grove Apt. 729, Port Deborah, MH 73139",Port Davidberg,Delaware,Hong Kong,65623,2022-04-23,Retail
CUST123386,Heidi,Alvarado,solisholly@example.org,830-761-4587,Female,1997-04-13,"1908 Freeman Cliffs, North Cindyton, MH 63801",Amybury,West Virginia,Guatemala,02698,2022-02-17,Corporate
CUST946111,John,Williamson,mccalljacob@example.com,001-972-869-8846,Female,2004-09-04,"4812 Christine Heights, Averyview, MH 06309",Tiffanychester,New Jersey,American Samoa,50054,2025-04-30,Retail
CUST611714,Susan,Johnson,smithamy@example.com,867-636-9177x041,Other,1975-05-05,"00834 Alexandra Drives, New Victorberg, RI 45636",Port Alexanderberg,Pennsylvania,Algeria,18709,2022-08-22,Retail
CUST030146,Debbie,Atkinson,barrettjohn@example.net,4297501441,Female,1986-01-01,"106 David Wells Apt. 162, East Danielchester, NH 40093",Carolchester,Iowa,Jersey,74167,2022-10-27,Corporate
CUST274437,Candice,Thomas,ellen90@example.org,(996)245-5947,Female,1966-06-30,"19838 Schultz Overpass, Seantown, ME 97595",Lake Sandraside,Missouri,Korea,62951,2022-02-21,SMB
CUST017239,Todd,Rodriguez,richardsonclaire@example.org,+1-806-505-4942x11973,Other,1995-04-14,"6624 Johnson Roads, Matthewfurt, MP 04030",Codytown,Iowa,Lithuania,78980,2022-05-02,Retail
CUST974373,Ariel,Moore,lamberttommy@example.org,+1-682-739-3865x72947,Male,1998-03-14,"3137 Jonathan Avenue, South Timothy, AZ 94855",Michaelville,Florida,Slovakia (Slovak Republic),96861,2022-12-12,Corporate
CUST850011,Robert,Fleming,richardbrown@example.org,+1-336-928-6809x6927,Other,2000-01-13,"8500 Finley Garden Suite 011, South Philip, HI 14514",Sarahberg,South Dakota,Monaco,60795,2022-03-26,SMB
CUST374041,Tristan,Lopez,deborahbridges@example.org,+1-991-211-3891x6052,Female,1988-10-28,"Unit 6385 Box 4717, DPO AE 90571",East Michelle,Alaska,Japan,05447,2021-10-13,SMB
CUST684989,Bailey,Miller,camachoerica@example.net,316-874-4834,Male,1965-08-24,"196 Brian Cliff, East Roger, VA 49831",Port Richard,New York,United States Virgin Islands,13106,2024-11-25,SMB
CUST737721,Mary,Mccormick,shawthomas@example.com,230-940-9011,Male,1990-11-07,"0407 Robert Rest, Andreabury, TX 02179",South Gregory,Oklahoma,Isle of Man,85310,2021-04-21,SMB
CUST993944,Gary,Jackson,hturner@example.com,991.657.9258,Male,1999-04-24,"33150 Brian Walk, Janetmouth, DE 26702",Laurieview,New Jersey,Belize,88342,2023-04-06,SMB
CUST480371,Jonathan,Harris,evanslisa@example.net,001-959-373-1950,Other,1982-03-23,"6178 Joshua Cliffs Apt. 811, North Elizabeth, ND 38149",Valencialand,Delaware,Dominica,23053,2022-10-02,Retail
CUST788175,Rebecca,Meyers,lfisher@example.net,+1-590-389-3158x69127,Other,1971-11-10,"58264 Roy Prairie, Woodton, IA 96069",Nicholasborough,Montana,Poland,06986,2025-01-19,Retail
CUST755359,Willie,Crawford,oliviamontgomery@example.com,(404)701-2922x929,Female,1964-04-11,"426 Carroll Cove Suite 626, North Mikaylafort, VT 64430",Andersontown,Idaho,Isle of Man,99100,2025-04-25,SMB
CUST580612,Darren,Jones,natalietaylor@example.net,001-819-852-3874x98823,Male,1994-10-07,"25833 Nancy Lock Suite 733, Phillipsfort, NJ 40133",North Darrellberg,Nebraska,Mexico,62567,2020-07-18,SMB
